student_id,name,age,gender,email,phone,education_level,qualification,specialization,background,college_name,graduation_year,cgpa,backlogs,preferred_domain
STU00803,Hemal Sundaram,18,Female,hemalsundaram569@gmail.com,9585054283,12th,12th,Commerce,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,5.82,No,DevOps
STU00804,Bhavika Karan,24,Male,bhavikakaran613@gmail.com,9369389966,Postgraduate,MBA,Business Administration,No,"Maharaja's College, Ernakulam",2026,8.17,No,Python
STU00805,Irya Sanghvi,19,Female,iryasanghvi166@gmail.com,9893691642,12th,12th,Science,No,"Government Higher Secondary School, Tripunithura",2025,8.45,No,React
STU00806,Mekhala Keer,21,Male,mekhalakeer626@gmail.com,9642046610,Undergraduate,B.Tech,CSE,Yes,"Model Engineering College, Kochi",2026,8.28,No,Angular
STU00807,Nidhi Dalal,22,Female,nidhidalal252@gmail.com,9811114540,Postgraduate,M.Tech,CSE,Yes,"Government Engineering College, Thrissur",2026,6.01,No,MERN Stack
STU00808,Dalbir Shankar,26,Male,dalbirshankar488@gmail.com,9104594803,Postgraduate,MCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,7.89,No,React
STU00809,Reva Mukhopadhyay,30,Female,revamukhopadhyay403@gmail.com,9677814249,Working Professional,MBA,Business Administration,No,"Jain University, Bengaluru",2019,6.03,No,Business Analytics
STU00810,Girindra Swamy,25,Female,girindraswamy397@gmail.com,9290252696,Postgraduate,MBA,Business Administration,No,"Sacred Heart College, Thevara",2026,6.0,Yes,Business Analytics
STU00811,Hardik Ahuja,16,Male,hardikahuja227@gmail.com,9897945277,10th,10th,General,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,5.55,No,Python
STU00812,Harrison Talwar,17,Female,harrisontalwar506@gmail.com,9489767404,12th,12th,Arts,No,"Government Higher Secondary School, Tripunithura",2026,8.39,No,MERN Stack
STU00813,Gopal Sachdev,20,Male,gopalsachdev506@gmail.com,9283048386,Undergraduate,B.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,5.63,Yes,Data Science
STU00814,Wishi Bhavsar,18,Female,wishibhavsar266@gmail.com,9711928993,12th,12th,Commerce,No,"St. Thomas Higher Secondary School, Thrissur",2026,6.5,No,Business Analytics
STU00815,Onkar Lad,24,Male,onkarlad630@gmail.com,9371571930,Undergraduate,B.Tech,ECE,No,"University of Kerala, Thiruvananthapuram",2024,8.47,No,Testing
STU00816,Jagdish Patil,21,Male,jagdishpatil125@gmail.com,9830330709,Undergraduate,B.Tech,Mechanical,No,"TKM College of Engineering, Kollam",2026,6.32,No,MERN Stack
STU00817,Arjun Keer,16,Female,arjunkeer460@gmail.com,9439562230,10th,10th,General,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,6.61,No,AI/ML
STU00818,Meghana Gandhi,23,Female,meghanagandhi940@gmail.com,9368418452,Undergraduate,B.Sc,Mathematics,No,Cochin University of Science and Technology,2024,7.39,No,Angular
STU00819,Hamsini Dugal,25,Female,hamsinidugal828@gmail.com,9125795071,Undergraduate,B.Tech,ECE,No,"TKM College of Engineering, Kollam",2022,7.52,No,AI/ML
STU00820,Gavin Wali,25,Male,gavinwali533@gmail.com,9952670321,Undergraduate,B.Sc,Mathematics,No,"Jain University, Bengaluru",2022,7.76,No,MEARN Stack
STU00821,Viraj Prasad,20,Male,virajprasad998@gmail.com,9165162109,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Kannur",2025,8.13,No,Data Science
STU00822,Dayita Gaba,25,Female,dayitagaba626@gmail.com,9772361249,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2020,6.19,No,AI/ML
STU00823,Gabriel Jaggi,20,Female,gabrieljaggi99@gmail.com,9762822951,Undergraduate,B.Tech,IT,Yes,National Institute of Technology Calicut,2026,7.07,No,DevOps
STU00824,Wriddhish Dugar,26,Male,wriddhishdugar636@gmail.com,9764893749,Working Professional,MCA,Computer Applications,Yes,"Mahatma Gandhi University, Kottayam",2024,6.08,No,MERN Stack
STU00825,Riya Subramanian,17,Female,riyasubramanian106@gmail.com,9113194760,12th,12th,Science,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,6.9,No,AI/ML
STU00826,Fitan Mammen,20,Female,fitanmammen743@gmail.com,9766633565,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2026,6.95,No,React
STU00827,Idika Kohli,28,Male,idikakohli598@gmail.com,9681048625,Postgraduate,M.Sc,Data Science,Yes,"Sacred Heart College, Thevara",2021,6.28,No,Python
STU00828,Mekhala Chandran,19,Male,mekhalachandran244@gmail.com,9644502921,12th,12th,Science,No,"Bhavan's Vidya Mandir, Kochi",2025,8.05,No,AI/ML
STU00829,Caleb Parikh,29,Female,calebparikh71@gmail.com,9466738585,Working Professional,MBA,Business Administration,No,Indian Institute of Technology Madras,2021,6.12,No,UI/UX Design
STU00830,Nathan Raj,21,Male,nathanraj337@gmail.com,9274246814,Diploma,Diploma,Civil,No,"Government Polytechnic College, Thrissur",2025,6.2,No,Angular
STU00831,Tarak Peri,20,Female,tarakperi478@gmail.com,9769929016,Undergraduate,B.Sc,Computer Science,Yes,"St. Xavier's College, Mumbai",2026,7.8,No,Python
STU00832,Bhavya Seshadri,18,Female,bhavyaseshadri76@gmail.com,9484277885,12th,12th,Arts,No,"Government Higher Secondary School, Tripunithura",2026,6.51,No,Testing
STU00833,Chameli Ratti,18,Male,chameliratti999@gmail.com,9131874640,12th,12th,Science,No,"Bhavan's Vidya Mandir, Kochi",2026,7.3,No,AI/ML
STU00834,Lajita Dhawan,21,Female,lajitadhawan23@gmail.com,9289061692,Undergraduate,B.Com,Commerce,No,"St. Albert's College, Kochi",2026,7.81,No,UI/UX Design
STU00835,Ethan Chawla,22,Female,ethanchawla959@gmail.com,9325740666,Undergraduate,BBA,Business Administration,No,"Christ University, Bengaluru",2026,8.09,No,Business Analytics
STU00836,Hamsini Dara,28,Female,hamsinidara947@gmail.com,9240439719,Working Professional,M.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2021,6.0,Yes,Angular
STU00837,Bhavna Hegde,21,Male,bhavnahegde251@gmail.com,9149601706,Undergraduate,B.Tech,ECE,No,"Model Engineering College, Kochi",2026,8.01,No,Testing
STU00838,Atharv Prabhakar,21,Female,atharvprabhakar872@gmail.com,9645750195,Undergraduate,B.Tech,ECE,No,"Model Engineering College, Kochi",2026,6.55,No,DevOps
STU00839,Krishna Bobal,21,Female,krishnabobal172@gmail.com,9646119914,Undergraduate,BCA,Computer Applications,Yes,"Model Engineering College, Kochi",2026,6.29,No,Flutter
STU00840,Indira Lala,21,Male,indiralala979@gmail.com,9631278888,Undergraduate,B.Tech,Civil,No,"Mahatma Gandhi University, Kottayam",2026,6.71,No,Python
STU00841,Adya Panchal,21,Female,adyapanchal436@gmail.com,9504889751,Undergraduate,B.Tech,Mechanical,No,"Christ University, Bengaluru",2026,7.2,No,DevOps
STU00842,Tanish Srinivasan,20,Female,tanishsrinivasan43@gmail.com,9599561727,Undergraduate,B.Tech,ECE,No,"Jain University, Bengaluru",2026,7.91,No,Python
STU00843,Yashica Kade,18,Male,yashicakade280@gmail.com,9510567661,12th,12th,Commerce,No,"Loyola School, Thiruvananthapuram",2026,8.16,No,UI/UX Design
STU00844,Amara Sura,26,Male,amarasura284@gmail.com,9344535679,Working Professional,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2025,6.56,No,MERN Stack
STU00845,Dev Kumer,25,Female,devkumer310@gmail.com,9900164591,Postgraduate,M.Sc,Data Science,Yes,"Loyola College, Chennai",2024,7.41,No,Data Science
STU00846,Jason Behl,18,Female,jasonbehl789@gmail.com,9421557922,12th,12th,Commerce,No,"Chinmaya Vidyalaya, Thrissur",2026,8.61,No,Python
STU00847,Adweta Bajaj,25,Female,adwetabajaj670@gmail.com,9650450492,Postgraduate,M.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2025,6.72,No,MERN Stack
STU00848,Oliver Vohra,30,Female,olivervohra834@gmail.com,9595425697,Working Professional,MBA,Business Administration,No,"Madras Christian College, Chennai",2020,6.3,No,PHP
STU00849,Arya Nagar,21,Female,aryanagar450@gmail.com,9583153682,Undergraduate,B.Com,Commerce,No,"Christ University, Bengaluru",2026,9.32,No,UI/UX Design
STU00850,Ishaan Baral,21,Male,ishaanbaral231@gmail.com,9550056006,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,8.77,No,Python
STU00851,Manya Sibal,21,Female,manyasibal976@gmail.com,9454603800,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kannur",2024,8.67,No,Testing
STU00852,Warjas Saxena,25,Male,warjassaxena548@gmail.com,9514930176,Undergraduate,BA,English,No,Indian Institute of Technology Madras,2022,6.89,No,Data Science
STU00853,Charvi Balakrishnan,18,Female,charvibalakrishnan692@gmail.com,9693679128,12th,12th,Arts,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,7.23,No,UI/UX Design
STU00854,Nathan Upadhyay,18,Male,nathanupadhyay676@gmail.com,9663065592,12th,12th,Science,No,"Government Higher Secondary School, Tripunithura",2026,7.45,No,Data Science
STU00855,Fiyaz Dasgupta,19,Female,fiyazdasgupta550@gmail.com,9549267758,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kannur",2026,8.77,No,Testing
STU00856,Akshay Sampath,19,Male,akshaysampath619@gmail.com,9717499666,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2026,7.27,No,Python
STU00857,Guneet Rattan,21,Male,guneetrattan620@gmail.com,9967117209,Undergraduate,B.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2026,5.97,No,React
STU00858,Teerth Sinha,22,Male,teerthsinha903@gmail.com,9589955505,Undergraduate,BBA,Business Administration,No,Cochin University of Science and Technology,2025,7.89,No,Business Analytics
STU00859,Ucchal Yohannan,24,Male,ucchalyohannan256@gmail.com,9292820522,Postgraduate,MCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,5.58,Yes,MEARN Stack
STU00860,Eesha Mishra,25,Female,eeshamishra907@gmail.com,9269578434,Undergraduate,B.Com,Commerce,No,"St. Albert's College, Kochi",2022,7.86,No,DevOps
STU00861,Xiti Barad,28,Female,xitibarad506@gmail.com,9541606556,Working Professional,M.Sc,Data Science,Yes,"Mahatma Gandhi University, Kottayam",2021,7.61,No,DevOps
STU00862,Leela Naik,17,Female,leelanaik213@gmail.com,9643382699,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,7.55,No,DevOps
STU00863,Charvi Dash,22,Male,charvidash39@gmail.com,9111529159,Undergraduate,B.Sc,Mathematics,No,"St. Xavier's College, Mumbai",2025,8.56,No,Data Science
STU00864,Jalsa Barad,22,Male,jalsabarad973@gmail.com,9570002192,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kalamassery",2023,8.94,No,Python
STU00865,Daniel Parsa,22,Female,danielparsa302@gmail.com,9233306531,Undergraduate,B.Tech,Mechanical,No,"Model Engineering College, Kochi",2026,8.55,No,DevOps
STU00866,Nilima Wali,29,Female,nilimawali36@gmail.com,9824823116,Working Professional,M.Sc,Data Science,Yes,"St. Thomas College, Thrissur",2020,7.76,No,Flutter
STU00867,Bhavini Chauhan,20,Female,bhavinichauhan707@gmail.com,9431060640,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,8.76,No,DevOps
STU00868,Yashvi Deshmukh,16,Male,yashvideshmukh432@gmail.com,9130004816,10th,10th,General,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,6.47,No,DevOps
STU00869,Matthew Rau,29,Male,matthewrau856@gmail.com,9991689612,Working Professional,M.Sc,Data Science,Yes,"Loyola College, Chennai",2020,7.23,No,DevOps
STU00870,Gabriel Dyal,19,Male,gabrieldyal962@gmail.com,9559432973,Diploma,Diploma,Civil,No,"Government Polytechnic College, Kozhikode",2026,7.27,No,AI/ML
STU00871,Mohammed Devi,17,Male,mohammeddevi399@gmail.com,9328457837,10th,10th,General,No,"Bhavan's Vidya Mandir, Kochi",2025,7.2,No,Flutter
STU00872,Fariq Bains,21,Male,fariqbains786@gmail.com,9743030796,Undergraduate,B.Tech,CSE,Yes,"Jain University, Bengaluru",2026,5.93,No,Python
STU00873,Sudiksha Sodhi,23,Male,sudikshasodhi695@gmail.com,9928291327,Undergraduate,B.Tech,Civil,No,"Jain University, Bengaluru",2025,6.16,Yes,MEARN Stack
STU00874,Warjas Kurian,24,Male,warjaskurian934@gmail.com,9728178604,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2023,6.25,Yes,React
STU00875,Mitesh Apte,17,Female,miteshapte632@gmail.com,9914906726,10th,10th,General,No,"St. Joseph's Higher Secondary School, Kozhikode",2025,8.37,No,AI/ML
STU00876,Ishaan Sheth,22,Female,ishaansheth385@gmail.com,9319457073,Undergraduate,B.Tech,IT,Yes,"TKM College of Engineering, Kollam",2026,5.5,Yes,MERN Stack
STU00877,Aradhana Ramanathan,18,Female,aradhanaramanathan806@gmail.com,9916574090,12th,12th,Science,No,"Chinmaya Vidyalaya, Thrissur",2026,6.86,No,DevOps
STU00878,Maya Chand,20,Male,mayachand249@gmail.com,9320994787,Undergraduate,B.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2026,8.68,No,Testing
STU00879,Ishaan Dasgupta,25,Male,ishaandasgupta330@gmail.com,9297080451,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2022,7.92,No,MERN Stack
STU00880,Ethan Palla,21,Male,ethanpalla94@gmail.com,9286482992,Undergraduate,B.Tech,Civil,No,"Anna University, Chennai",2026,6.39,No,React
STU00881,Vrishti Bora,21,Female,vrishtibora169@gmail.com,9874891307,Undergraduate,B.Sc,Mathematics,No,"Jain University, Bengaluru",2026,8.24,No,React
STU00882,Om Brahmbhatt,23,Female,ombrahmbhatt974@gmail.com,9486098163,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2024,6.68,No,Angular
STU00883,Sanaya Chadha,24,Female,sanayachadha160@gmail.com,9980042882,Postgraduate,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2026,7.15,No,Python
STU00884,Nilima Sidhu,21,Female,nilimasidhu745@gmail.com,9288655709,Undergraduate,B.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2026,6.06,Yes,Data Science
STU00885,Bishakha Rattan,26,Female,bishakharattan481@gmail.com,9310148188,Working Professional,MBA,Business Administration,No,"St. Xavier's College, Mumbai",2024,8.86,No,UI/UX Design
STU00886,Vihaan Mand,25,Male,vihaanmand383@gmail.com,9512357040,Working Professional,M.Sc,Data Science,Yes,"Anna University, Chennai",2024,8.45,No,DevOps
STU00887,Varsha Aurora,20,Female,varshaaurora955@gmail.com,9707317600,Undergraduate,BA,English,No,"Mahatma Gandhi University, Kottayam",2026,9.39,No,Business Analytics
STU00888,Rajeshri Buch,17,Male,rajeshribuch667@gmail.com,9513748324,10th,10th,General,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,6.65,No,Data Science
STU00889,Advika Nagar,22,Female,advikanagar29@gmail.com,9848904238,Undergraduate,B.Tech,ECE,No,"Mahatma Gandhi University, Kottayam",2026,5.62,Yes,AI/ML
STU00890,Omaja Dyal,20,Male,omajadyal120@gmail.com,9927825086,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Thrissur",2026,5.73,Yes,React
STU00891,Harrison Prabhakar,24,Male,harrisonprabhakar932@gmail.com,9302747423,Postgraduate,MBA,Business Administration,No,"Christ University, Bengaluru",2026,5.57,Yes,Data Science
STU00892,Januja Sama,25,Male,janujasama898@gmail.com,9881310467,Postgraduate,MBA,Business Administration,No,"St. Albert's College, Kochi",2025,7.89,No,Business Analytics
STU00893,Vasana Sem,24,Female,vasanasem767@gmail.com,9527317270,Working Professional,M.Sc,Data Science,Yes,Cochin University of Science and Technology,2025,7.66,No,DevOps
STU00894,Pallavi Suri,25,Female,pallavisuri296@gmail.com,9887098105,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2021,8.59,No,MEARN Stack
STU00895,Laban Lata,20,Female,labanlata972@gmail.com,9218367418,Undergraduate,B.Tech,CSE,Yes,"Anna University, Chennai",2026,6.92,No,MEARN Stack
STU00896,Liam Badal,20,Male,liambadal642@gmail.com,9770467435,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kalamassery",2025,7.57,No,Python
STU00897,Harini Devan,19,Female,harinidevan351@gmail.com,9131854320,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Thrissur",2026,6.74,No,Python
STU00898,Idika Gill,19,Male,idikagill217@gmail.com,9660852445,12th,12th,Science,No,"Kendriya Vidyalaya No. 1, Kozhikode",2025,7.19,No,React
STU00899,Krish Bahl,21,Female,krishbahl440@gmail.com,9461368026,Undergraduate,BCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,8.48,No,MERN Stack
STU00900,Bhavini Minhas,25,Male,bhaviniminhas339@gmail.com,9965726040,Working Professional,M.Sc,Data Science,Yes,"Mahatma Gandhi University, Kottayam",2024,7.1,No,Data Science
STU00901,Gautam Anand,21,Female,gautamanand890@gmail.com,9669758914,Undergraduate,B.Com,Commerce,No,"St. Albert's College, Kochi",2026,7.54,No,Business Analytics
STU00902,Naksh Koshy,21,Male,nakshkoshy981@gmail.com,9972543056,Undergraduate,BBA,Business Administration,No,"Mahatma Gandhi University, Kottayam",2026,7.15,No,Testing
STU00903,Faraj Solanki,20,Female,farajsolanki622@gmail.com,9620266724,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,7.34,No,Angular
STU00904,Ucchal Deep,22,Female,ucchaldeep301@gmail.com,9751947912,Undergraduate,B.Sc,Mathematics,No,"Maharaja's College, Ernakulam",2025,8.06,No,DevOps
STU00905,Lavanya Chandran,24,Male,lavanyachandran690@gmail.com,9689212238,Postgraduate,M.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,9.0,No,DevOps
STU00906,Panini Chadha,17,Male,paninichadha446@gmail.com,9868546986,12th,12th,Arts,No,"Loyola School, Thiruvananthapuram",2026,6.95,No,React
STU00907,Leena Suri,21,Male,leenasuri488@gmail.com,9820052632,Diploma,Diploma,CSE,Yes,"Model Polytechnic College, Vadakara",2024,6.49,No,Python
STU00908,Sachi Vyas,26,Female,sachivyas352@gmail.com,9504811746,Postgraduate,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2024,6.71,No,MERN Stack
STU00909,Sanya Deol,29,Female,sanyadeol239@gmail.com,9340035882,Working Professional,MBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2021,7.96,No,Data Science
STU00910,Jhalak Ravel,20,Male,jhalakravel874@gmail.com,9436480931,Undergraduate,B.Tech,CSE,Yes,"Government Engineering College, Thrissur",2026,6.79,No,DevOps
STU00911,Vyanjana Bora,23,Female,vyanjanabora328@gmail.com,9928156566,Undergraduate,BCA,Computer Applications,Yes,"Model Engineering College, Kochi",2024,6.66,No,DevOps
STU00912,Rachana Pandey,22,Female,rachanapandey149@gmail.com,9976332198,Postgraduate,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,6.09,No,Data Science
STU00913,Ayushman Tella,18,Female,ayushmantella765@gmail.com,9814414878,12th,12th,Commerce,No,"Chinmaya Vidyalaya, Thrissur",2026,7.9,No,Testing
STU00914,David Hayre,20,Female,davidhayre647@gmail.com,9989796220,Undergraduate,B.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2026,8.11,No,Angular
STU00915,Lakshmi Palla,25,Male,lakshmipalla734@gmail.com,9326144079,Postgraduate,MBA,Business Administration,No,Cochin University of Science and Technology,2025,7.77,No,Data Science
STU00916,Teerth Tank,26,Male,teerthtank869@gmail.com,9270932417,Working Professional,M.Sc,Data Science,Yes,"Maharaja's College, Ernakulam",2023,9.08,No,AI/ML
STU00917,Jagat Parikh,23,Female,jagatparikh74@gmail.com,9666768643,Undergraduate,B.Tech,Civil,No,"TKM College of Engineering, Kollam",2025,8.71,No,DevOps
STU00918,Sai Banik,30,Female,saibanik958@gmail.com,9861913813,Working Professional,MCA,Computer Applications,Yes,"Jain University, Bengaluru",2020,7.35,No,DevOps
STU00919,Kavya Patil,20,Female,kavyapatil224@gmail.com,9963673300,Undergraduate,B.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2026,8.24,No,Angular
STU00920,Anita Deol,24,Female,anitadeol862@gmail.com,9280627976,Postgraduate,MCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,7.53,No,MEARN Stack
STU00921,Riya Gara,22,Female,riyagara445@gmail.com,9259524021,Undergraduate,B.Tech,Civil,No,"University of Kerala, Thiruvananthapuram",2026,8.49,No,Data Science
